"","time","country","province","cum_confirm","cum_heal","cum_dead"
"497","2020-03-30","United Kingdom","England",18594,0,1284
"498","2020-03-30","United Kingdom","Scotland",1563,0,41
"499","2020-03-30","United Kingdom","Wales",1451,0,62
"500","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"501","2020-03-31","United Kingdom","England",21008,0,1651
"502","2020-03-31","United Kingdom","Scotland",1993,0,47
"503","2020-03-31","United Kingdom","Wales",1563,0,69
"504","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"505","2020-04-01","United Kingdom","England",21008,0,1651
"506","2020-04-01","United Kingdom","Scotland",1993,0,47
"507","2020-04-01","United Kingdom","Wales",1563,0,69
"508","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"509","2020-03-16","United Kingdom","England",0,0,0
"510","2020-03-16","United Kingdom","Scotland",0,0,0
"511","2020-03-16","United Kingdom","Wales",0,0,0
"512","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"513","2020-03-17","United Kingdom","England",0,0,0
"514","2020-03-17","United Kingdom","Scotland",0,0,0
"515","2020-03-17","United Kingdom","Wales",0,0,0
"516","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"517","2020-03-18","United Kingdom","England",1196,0,48
"518","2020-03-18","United Kingdom","Scotland",153,0,1
"519","2020-03-18","United Kingdom","Wales",124,0,0
"520","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"521","2020-03-19","United Kingdom","England",2182,0,48
"522","2020-03-19","United Kingdom","Scotland",227,0,1
"523","2020-03-19","United Kingdom","Wales",149,0,0
"524","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"525","2020-03-20","United Kingdom","England",2756,0,128
"526","2020-03-20","United Kingdom","Scotland",266,0,6
"527","2020-03-20","United Kingdom","Wales",170,0,2
"528","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"529","2020-03-21","United Kingdom","England",3384,0,128
"530","2020-03-21","United Kingdom","Scotland",322,0,6
"531","2020-03-21","United Kingdom","Wales",191,0,3
"532","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"533","2020-03-22","United Kingdom","England",4257,0,181
"534","2020-03-22","United Kingdom","Scotland",373,0,7
"535","2020-03-22","United Kingdom","Wales",280,0,5
"536","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"537","2020-03-23","United Kingdom","England",4792,0,181
"538","2020-03-23","United Kingdom","Scotland",416,0,7
"539","2020-03-23","United Kingdom","Wales",347,0,5
"540","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"541","2020-03-24","United Kingdom","England",6483,0,386
"542","2020-03-24","United Kingdom","Scotland",584,0,16
"543","2020-03-24","United Kingdom","Wales",478,0,17
"544","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"545","2020-03-25","United Kingdom","England",7973,0,414
"546","2020-03-25","United Kingdom","Scotland",719,0,22
"547","2020-03-25","United Kingdom","Wales",628,0,22
"548","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"549","2020-03-26","United Kingdom","England",7973,0,414
"550","2020-03-26","United Kingdom","Scotland",719,0,22
"551","2020-03-26","United Kingdom","Wales",628,0,22
"552","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"553","2020-03-27","United Kingdom","England",9782,0,521
"554","2020-03-27","United Kingdom","Scotland",894,0,25
"555","2020-03-27","United Kingdom","Wales",741,0,28
"556","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"557","2020-03-28","United Kingdom","England",12288,0,679
"558","2020-03-28","United Kingdom","Scotland",1059,0,33
"559","2020-03-28","United Kingdom","Wales",921,0,34
"560","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"561","2020-03-29","United Kingdom","England",14427,0,926
"562","2020-03-29","United Kingdom","Scotland",1245,0,40
"563","2020-03-29","United Kingdom","Wales",1093,0,38
"564","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"565","2020-03-30","United Kingdom","England",18594,0,1284
"566","2020-03-30","United Kingdom","Scotland",1563,0,41
"567","2020-03-30","United Kingdom","Wales",1451,0,62
"568","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"569","2020-03-31","United Kingdom","England",21008,0,1651
"570","2020-03-31","United Kingdom","Scotland",1993,0,47
"571","2020-03-31","United Kingdom","Wales",1563,0,69
"572","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"573","2020-04-01","United Kingdom","England",21008,0,1651
"574","2020-04-01","United Kingdom","Scotland",1993,0,47
"575","2020-04-01","United Kingdom","Wales",1563,0,69
"576","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"577","2020-04-02","United Kingdom","England",28221,0,2698
"578","2020-04-02","United Kingdom","Scotland",2602,0,76
"579","2020-04-02","United Kingdom","Wales",2121,0,117
"580","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"581","2020-03-16","United Kingdom","England",0,0,0
"582","2020-03-16","United Kingdom","Scotland",0,0,0
"583","2020-03-16","United Kingdom","Wales",0,0,0
"584","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"585","2020-03-17","United Kingdom","England",0,0,0
"586","2020-03-17","United Kingdom","Scotland",0,0,0
"587","2020-03-17","United Kingdom","Wales",0,0,0
"588","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"589","2020-03-18","United Kingdom","England",1196,0,48
"590","2020-03-18","United Kingdom","Scotland",153,0,1
"591","2020-03-18","United Kingdom","Wales",124,0,0
"592","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"593","2020-03-19","United Kingdom","England",2182,0,48
"594","2020-03-19","United Kingdom","Scotland",227,0,1
"595","2020-03-19","United Kingdom","Wales",149,0,0
"596","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"597","2020-03-20","United Kingdom","England",2756,0,128
"598","2020-03-20","United Kingdom","Scotland",266,0,6
"599","2020-03-20","United Kingdom","Wales",170,0,2
"600","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"601","2020-03-21","United Kingdom","England",3384,0,128
"602","2020-03-21","United Kingdom","Scotland",322,0,6
"603","2020-03-21","United Kingdom","Wales",191,0,3
"604","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"605","2020-03-22","United Kingdom","England",4257,0,181
"606","2020-03-22","United Kingdom","Scotland",373,0,7
"607","2020-03-22","United Kingdom","Wales",280,0,5
"608","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"609","2020-03-23","United Kingdom","England",4792,0,181
"610","2020-03-23","United Kingdom","Scotland",416,0,7
"611","2020-03-23","United Kingdom","Wales",347,0,5
"612","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"613","2020-03-24","United Kingdom","England",6483,0,386
"614","2020-03-24","United Kingdom","Scotland",584,0,16
"615","2020-03-24","United Kingdom","Wales",478,0,17
"616","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"617","2020-03-25","United Kingdom","England",7973,0,414
"618","2020-03-25","United Kingdom","Scotland",719,0,22
"619","2020-03-25","United Kingdom","Wales",628,0,22
"620","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"621","2020-03-26","United Kingdom","England",7973,0,414
"622","2020-03-26","United Kingdom","Scotland",719,0,22
"623","2020-03-26","United Kingdom","Wales",628,0,22
"624","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"625","2020-03-27","United Kingdom","England",9782,0,521
"626","2020-03-27","United Kingdom","Scotland",894,0,25
"627","2020-03-27","United Kingdom","Wales",741,0,28
"628","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"629","2020-03-28","United Kingdom","England",12288,0,679
"630","2020-03-28","United Kingdom","Scotland",1059,0,33
"631","2020-03-28","United Kingdom","Wales",921,0,34
"632","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"633","2020-03-29","United Kingdom","England",14427,0,926
"634","2020-03-29","United Kingdom","Scotland",1245,0,40
"635","2020-03-29","United Kingdom","Wales",1093,0,38
"636","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"637","2020-03-30","United Kingdom","England",18594,0,1284
"638","2020-03-30","United Kingdom","Scotland",1563,0,41
"639","2020-03-30","United Kingdom","Wales",1451,0,62
"640","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"641","2020-03-31","United Kingdom","England",21008,0,1651
"642","2020-03-31","United Kingdom","Scotland",1993,0,47
"643","2020-03-31","United Kingdom","Wales",1563,0,69
"644","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"645","2020-04-01","United Kingdom","England",21008,0,1651
"646","2020-04-01","United Kingdom","Scotland",1993,0,47
"647","2020-04-01","United Kingdom","Wales",1563,0,69
"648","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"649","2020-04-02","United Kingdom","England",28221,0,2698
"650","2020-04-02","United Kingdom","Scotland",2602,0,76
"651","2020-04-02","United Kingdom","Wales",2121,0,117
"652","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"653","2020-04-03","United Kingdom","England",31797,0,3302
"654","2020-04-03","United Kingdom","Scotland",3001,0,126
"655","2020-04-03","United Kingdom","Wales",2466,0,141
"656","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"657","2020-03-16","United Kingdom","England",0,0,0
"658","2020-03-16","United Kingdom","Scotland",0,0,0
"659","2020-03-16","United Kingdom","Wales",0,0,0
"660","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"661","2020-03-17","United Kingdom","England",0,0,0
"662","2020-03-17","United Kingdom","Scotland",0,0,0
"663","2020-03-17","United Kingdom","Wales",0,0,0
"664","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"665","2020-03-18","United Kingdom","England",1196,0,48
"666","2020-03-18","United Kingdom","Scotland",153,0,1
"667","2020-03-18","United Kingdom","Wales",124,0,0
"668","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"669","2020-03-19","United Kingdom","England",2182,0,48
"670","2020-03-19","United Kingdom","Scotland",227,0,1
"671","2020-03-19","United Kingdom","Wales",149,0,0
"672","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"673","2020-03-20","United Kingdom","England",2756,0,128
"674","2020-03-20","United Kingdom","Scotland",266,0,6
"675","2020-03-20","United Kingdom","Wales",170,0,2
"676","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"677","2020-03-21","United Kingdom","England",3384,0,128
"678","2020-03-21","United Kingdom","Scotland",322,0,6
"679","2020-03-21","United Kingdom","Wales",191,0,3
"680","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"681","2020-03-22","United Kingdom","England",4257,0,181
"682","2020-03-22","United Kingdom","Scotland",373,0,7
"683","2020-03-22","United Kingdom","Wales",280,0,5
"684","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"685","2020-03-23","United Kingdom","England",4792,0,181
"686","2020-03-23","United Kingdom","Scotland",416,0,7
"687","2020-03-23","United Kingdom","Wales",347,0,5
"688","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"689","2020-03-24","United Kingdom","England",6483,0,386
"690","2020-03-24","United Kingdom","Scotland",584,0,16
"691","2020-03-24","United Kingdom","Wales",478,0,17
"692","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"693","2020-03-25","United Kingdom","England",7973,0,414
"694","2020-03-25","United Kingdom","Scotland",719,0,22
"695","2020-03-25","United Kingdom","Wales",628,0,22
"696","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"697","2020-03-26","United Kingdom","England",7973,0,414
"698","2020-03-26","United Kingdom","Scotland",719,0,22
"699","2020-03-26","United Kingdom","Wales",628,0,22
"700","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"701","2020-03-27","United Kingdom","England",9782,0,521
"702","2020-03-27","United Kingdom","Scotland",894,0,25
"703","2020-03-27","United Kingdom","Wales",741,0,28
"704","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"705","2020-03-28","United Kingdom","England",12288,0,679
"706","2020-03-28","United Kingdom","Scotland",1059,0,33
"707","2020-03-28","United Kingdom","Wales",921,0,34
"708","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"709","2020-03-29","United Kingdom","England",14427,0,926
"710","2020-03-29","United Kingdom","Scotland",1245,0,40
"711","2020-03-29","United Kingdom","Wales",1093,0,38
"712","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"713","2020-03-30","United Kingdom","England",18594,0,1284
"714","2020-03-30","United Kingdom","Scotland",1563,0,41
"715","2020-03-30","United Kingdom","Wales",1451,0,62
"716","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"717","2020-03-31","United Kingdom","England",21008,0,1651
"718","2020-03-31","United Kingdom","Scotland",1993,0,47
"719","2020-03-31","United Kingdom","Wales",1563,0,69
"720","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"721","2020-04-01","United Kingdom","England",21008,0,1651
"722","2020-04-01","United Kingdom","Scotland",1993,0,47
"723","2020-04-01","United Kingdom","Wales",1563,0,69
"724","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"725","2020-04-02","United Kingdom","England",28221,0,2698
"726","2020-04-02","United Kingdom","Scotland",2602,0,76
"727","2020-04-02","United Kingdom","Wales",2121,0,117
"728","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"729","2020-04-03","United Kingdom","England",31797,0,3302
"730","2020-04-03","United Kingdom","Scotland",3001,0,126
"731","2020-04-03","United Kingdom","Wales",2466,0,141
"732","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"733","2020-04-04","United Kingdom","England",34707,0,3939
"734","2020-04-04","United Kingdom","Scotland",3345,0,172
"735","2020-04-04","United Kingdom","Wales",2853,0,154
"736","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"737","2020-03-16","United Kingdom","England",0,0,0
"738","2020-03-16","United Kingdom","Scotland",0,0,0
"739","2020-03-16","United Kingdom","Wales",0,0,0
"740","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"741","2020-03-17","United Kingdom","England",0,0,0
"742","2020-03-17","United Kingdom","Scotland",0,0,0
"743","2020-03-17","United Kingdom","Wales",0,0,0
"744","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"745","2020-03-18","United Kingdom","England",1196,0,48
"746","2020-03-18","United Kingdom","Scotland",153,0,1
"747","2020-03-18","United Kingdom","Wales",124,0,0
"748","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"749","2020-03-19","United Kingdom","England",2182,0,48
"750","2020-03-19","United Kingdom","Scotland",227,0,1
"751","2020-03-19","United Kingdom","Wales",149,0,0
"752","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"753","2020-03-20","United Kingdom","England",2756,0,128
"754","2020-03-20","United Kingdom","Scotland",266,0,6
"755","2020-03-20","United Kingdom","Wales",170,0,2
"756","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"757","2020-03-21","United Kingdom","England",3384,0,128
"758","2020-03-21","United Kingdom","Scotland",322,0,6
"759","2020-03-21","United Kingdom","Wales",191,0,3
"760","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"761","2020-03-22","United Kingdom","England",4257,0,181
"762","2020-03-22","United Kingdom","Scotland",373,0,7
"763","2020-03-22","United Kingdom","Wales",280,0,5
"764","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"765","2020-03-23","United Kingdom","England",4792,0,181
"766","2020-03-23","United Kingdom","Scotland",416,0,7
"767","2020-03-23","United Kingdom","Wales",347,0,5
"768","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"769","2020-03-24","United Kingdom","England",6483,0,386
"770","2020-03-24","United Kingdom","Scotland",584,0,16
"771","2020-03-24","United Kingdom","Wales",478,0,17
"772","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"773","2020-03-25","United Kingdom","England",7973,0,414
"774","2020-03-25","United Kingdom","Scotland",719,0,22
"775","2020-03-25","United Kingdom","Wales",628,0,22
"776","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"777","2020-03-26","United Kingdom","England",7973,0,414
"778","2020-03-26","United Kingdom","Scotland",719,0,22
"779","2020-03-26","United Kingdom","Wales",628,0,22
"780","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"781","2020-03-27","United Kingdom","England",9782,0,521
"782","2020-03-27","United Kingdom","Scotland",894,0,25
"783","2020-03-27","United Kingdom","Wales",741,0,28
"784","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"785","2020-03-28","United Kingdom","England",12288,0,679
"786","2020-03-28","United Kingdom","Scotland",1059,0,33
"787","2020-03-28","United Kingdom","Wales",921,0,34
"788","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"789","2020-03-29","United Kingdom","England",14427,0,926
"790","2020-03-29","United Kingdom","Scotland",1245,0,40
"791","2020-03-29","United Kingdom","Wales",1093,0,38
"792","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"793","2020-03-30","United Kingdom","England",18594,0,1284
"794","2020-03-30","United Kingdom","Scotland",1563,0,41
"795","2020-03-30","United Kingdom","Wales",1451,0,62
"796","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"797","2020-03-31","United Kingdom","England",21008,0,1651
"798","2020-03-31","United Kingdom","Scotland",1993,0,47
"799","2020-03-31","United Kingdom","Wales",1563,0,69
"800","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"801","2020-04-01","United Kingdom","England",21008,0,1651
"802","2020-04-01","United Kingdom","Scotland",1993,0,47
"803","2020-04-01","United Kingdom","Wales",1563,0,69
"804","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"805","2020-04-02","United Kingdom","England",28221,0,2698
"806","2020-04-02","United Kingdom","Scotland",2602,0,76
"807","2020-04-02","United Kingdom","Wales",2121,0,117
"808","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"809","2020-04-03","United Kingdom","England",31797,0,3302
"810","2020-04-03","United Kingdom","Scotland",3001,0,126
"811","2020-04-03","United Kingdom","Wales",2466,0,141
"812","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"813","2020-04-04","United Kingdom","England",34707,0,3939
"814","2020-04-04","United Kingdom","Scotland",3345,0,172
"815","2020-04-04","United Kingdom","Wales",2853,0,154
"816","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"817","2020-04-05","United Kingdom","England",39814,0,4494
"818","2020-04-05","United Kingdom","Scotland",3706,0,218
"819","2020-04-05","United Kingdom","Wales",3197,0,166
"820","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"821","2020-03-16","United Kingdom","England",0,0,0
"822","2020-03-16","United Kingdom","Scotland",0,0,0
"823","2020-03-16","United Kingdom","Wales",0,0,0
"824","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"825","2020-03-17","United Kingdom","England",0,0,0
"826","2020-03-17","United Kingdom","Scotland",0,0,0
"827","2020-03-17","United Kingdom","Wales",0,0,0
"828","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"829","2020-03-18","United Kingdom","England",1196,0,48
"830","2020-03-18","United Kingdom","Scotland",153,0,1
"831","2020-03-18","United Kingdom","Wales",124,0,0
"832","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"833","2020-03-19","United Kingdom","England",2182,0,48
"834","2020-03-19","United Kingdom","Scotland",227,0,1
"835","2020-03-19","United Kingdom","Wales",149,0,0
"836","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"837","2020-03-20","United Kingdom","England",2756,0,128
"838","2020-03-20","United Kingdom","Scotland",266,0,6
"839","2020-03-20","United Kingdom","Wales",170,0,2
"840","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"841","2020-03-21","United Kingdom","England",3384,0,128
"842","2020-03-21","United Kingdom","Scotland",322,0,6
"843","2020-03-21","United Kingdom","Wales",191,0,3
"844","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"845","2020-03-22","United Kingdom","England",4257,0,181
"846","2020-03-22","United Kingdom","Scotland",373,0,7
"847","2020-03-22","United Kingdom","Wales",280,0,5
"848","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"849","2020-03-23","United Kingdom","England",4792,0,181
"850","2020-03-23","United Kingdom","Scotland",416,0,7
"851","2020-03-23","United Kingdom","Wales",347,0,5
"852","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"853","2020-03-24","United Kingdom","England",6483,0,386
"854","2020-03-24","United Kingdom","Scotland",584,0,16
"855","2020-03-24","United Kingdom","Wales",478,0,17
"856","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"857","2020-03-25","United Kingdom","England",7973,0,414
"858","2020-03-25","United Kingdom","Scotland",719,0,22
"859","2020-03-25","United Kingdom","Wales",628,0,22
"860","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"861","2020-03-26","United Kingdom","England",7973,0,414
"862","2020-03-26","United Kingdom","Scotland",719,0,22
"863","2020-03-26","United Kingdom","Wales",628,0,22
"864","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"865","2020-03-27","United Kingdom","England",9782,0,521
"866","2020-03-27","United Kingdom","Scotland",894,0,25
"867","2020-03-27","United Kingdom","Wales",741,0,28
"868","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"869","2020-03-28","United Kingdom","England",12288,0,679
"870","2020-03-28","United Kingdom","Scotland",1059,0,33
"871","2020-03-28","United Kingdom","Wales",921,0,34
"872","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"873","2020-03-29","United Kingdom","England",14427,0,926
"874","2020-03-29","United Kingdom","Scotland",1245,0,40
"875","2020-03-29","United Kingdom","Wales",1093,0,38
"876","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"877","2020-03-30","United Kingdom","England",18594,0,1284
"878","2020-03-30","United Kingdom","Scotland",1563,0,41
"879","2020-03-30","United Kingdom","Wales",1451,0,62
"880","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"881","2020-03-31","United Kingdom","England",21008,0,1651
"882","2020-03-31","United Kingdom","Scotland",1993,0,47
"883","2020-03-31","United Kingdom","Wales",1563,0,69
"884","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"885","2020-04-01","United Kingdom","England",21008,0,1651
"886","2020-04-01","United Kingdom","Scotland",1993,0,47
"887","2020-04-01","United Kingdom","Wales",1563,0,69
"888","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"889","2020-04-02","United Kingdom","England",28221,0,2698
"890","2020-04-02","United Kingdom","Scotland",2602,0,76
"891","2020-04-02","United Kingdom","Wales",2121,0,117
"892","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"893","2020-04-03","United Kingdom","England",31797,0,3302
"894","2020-04-03","United Kingdom","Scotland",3001,0,126
"895","2020-04-03","United Kingdom","Wales",2466,0,141
"896","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"897","2020-04-04","United Kingdom","England",34707,0,3939
"898","2020-04-04","United Kingdom","Scotland",3345,0,172
"899","2020-04-04","United Kingdom","Wales",2853,0,154
"900","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"901","2020-04-05","United Kingdom","England",39814,0,4494
"902","2020-04-05","United Kingdom","Scotland",3706,0,218
"903","2020-04-05","United Kingdom","Wales",3197,0,166
"904","2020-04-05","United Kingdom","Northern Ireland",1089,0,56
"905","2020-04-06","United Kingdom","England",42990,0,4897
"906","2020-04-06","United Kingdom","Scotland",3961,0,220
"907","2020-04-06","United Kingdom","Wales",3499,0,193
"908","2020-04-06","United Kingdom","Northern Ireland",1158,0,63
"909","2020-03-16","United Kingdom","England",0,0,0
"910","2020-03-16","United Kingdom","Scotland",0,0,0
"911","2020-03-16","United Kingdom","Wales",0,0,0
"912","2020-03-16","United Kingdom","Northern Ireland",0,0,0
"913","2020-03-17","United Kingdom","England",0,0,0
"914","2020-03-17","United Kingdom","Scotland",0,0,0
"915","2020-03-17","United Kingdom","Wales",0,0,0
"916","2020-03-17","United Kingdom","Northern Ireland",0,0,0
"917","2020-03-18","United Kingdom","England",1196,0,48
"918","2020-03-18","United Kingdom","Scotland",153,0,1
"919","2020-03-18","United Kingdom","Wales",124,0,0
"920","2020-03-18","United Kingdom","Northern Ireland",52,0,0
"921","2020-03-19","United Kingdom","England",2182,0,48
"922","2020-03-19","United Kingdom","Scotland",227,0,1
"923","2020-03-19","United Kingdom","Wales",149,0,0
"924","2020-03-19","United Kingdom","Northern Ireland",68,0,0
"925","2020-03-20","United Kingdom","England",2756,0,128
"926","2020-03-20","United Kingdom","Scotland",266,0,6
"927","2020-03-20","United Kingdom","Wales",170,0,2
"928","2020-03-20","United Kingdom","Northern Ireland",77,0,1
"929","2020-03-21","United Kingdom","England",3384,0,128
"930","2020-03-21","United Kingdom","Scotland",322,0,6
"931","2020-03-21","United Kingdom","Wales",191,0,3
"932","2020-03-21","United Kingdom","Northern Ireland",86,0,1
"933","2020-03-22","United Kingdom","England",4257,0,181
"934","2020-03-22","United Kingdom","Scotland",373,0,7
"935","2020-03-22","United Kingdom","Wales",280,0,5
"936","2020-03-22","United Kingdom","Northern Ireland",108,0,1
"937","2020-03-23","United Kingdom","England",4792,0,181
"938","2020-03-23","United Kingdom","Scotland",416,0,7
"939","2020-03-23","United Kingdom","Wales",347,0,5
"940","2020-03-23","United Kingdom","Northern Ireland",128,0,1
"941","2020-03-24","United Kingdom","England",6483,0,386
"942","2020-03-24","United Kingdom","Scotland",584,0,16
"943","2020-03-24","United Kingdom","Wales",478,0,17
"944","2020-03-24","United Kingdom","Northern Ireland",172,0,3
"945","2020-03-25","United Kingdom","England",7973,0,414
"946","2020-03-25","United Kingdom","Scotland",719,0,22
"947","2020-03-25","United Kingdom","Wales",628,0,22
"948","2020-03-25","United Kingdom","Northern Ireland",209,0,5
"949","2020-03-26","United Kingdom","England",7973,0,414
"950","2020-03-26","United Kingdom","Scotland",719,0,22
"951","2020-03-26","United Kingdom","Wales",628,0,22
"952","2020-03-26","United Kingdom","Northern Ireland",209,0,5
"953","2020-03-27","United Kingdom","England",9782,0,521
"954","2020-03-27","United Kingdom","Scotland",894,0,25
"955","2020-03-27","United Kingdom","Wales",741,0,28
"956","2020-03-27","United Kingdom","Northern Ireland",241,0,10
"957","2020-03-28","United Kingdom","England",12288,0,679
"958","2020-03-28","United Kingdom","Scotland",1059,0,33
"959","2020-03-28","United Kingdom","Wales",921,0,34
"960","2020-03-28","United Kingdom","Northern Ireland",275,0,13
"961","2020-03-29","United Kingdom","England",14427,0,926
"962","2020-03-29","United Kingdom","Scotland",1245,0,40
"963","2020-03-29","United Kingdom","Wales",1093,0,38
"964","2020-03-29","United Kingdom","Northern Ireland",324,0,15
"965","2020-03-30","United Kingdom","England",18594,0,1284
"966","2020-03-30","United Kingdom","Scotland",1563,0,41
"967","2020-03-30","United Kingdom","Wales",1451,0,62
"968","2020-03-30","United Kingdom","Northern Ireland",533,0,21
"969","2020-03-31","United Kingdom","England",21008,0,1651
"970","2020-03-31","United Kingdom","Scotland",1993,0,47
"971","2020-03-31","United Kingdom","Wales",1563,0,69
"972","2020-03-31","United Kingdom","Northern Ireland",586,0,22
"973","2020-04-01","United Kingdom","England",21008,0,1651
"974","2020-04-01","United Kingdom","Scotland",1993,0,47
"975","2020-04-01","United Kingdom","Wales",1563,0,69
"976","2020-04-01","United Kingdom","Northern Ireland",586,0,22
"977","2020-04-02","United Kingdom","England",28221,0,2698
"978","2020-04-02","United Kingdom","Scotland",2602,0,76
"979","2020-04-02","United Kingdom","Wales",2121,0,117
"980","2020-04-02","United Kingdom","Northern Ireland",774,0,30
"981","2020-04-03","United Kingdom","England",31797,0,3302
"982","2020-04-03","United Kingdom","Scotland",3001,0,126
"983","2020-04-03","United Kingdom","Wales",2466,0,141
"984","2020-04-03","United Kingdom","Northern Ireland",904,0,36
"985","2020-04-04","United Kingdom","England",34707,0,3939
"986","2020-04-04","United Kingdom","Scotland",3345,0,172
"987","2020-04-04","United Kingdom","Wales",2853,0,154
"988","2020-04-04","United Kingdom","Northern Ireland",998,0,48
"989","2020-04-05","United Kingdom","England",39814,0,4494
"990","2020-04-05","United Kingdom","Scotland",3706,0,218
